id,matched_ids,merged_skills
321,"[290.0, 297.0, 312.0, 336.0, 282.0, 334.0, 305.0, 478.0, 326.0, 25.0]","{'component', 'business', 'asp net', 'ajax', 'design', 'server', 'javascript', 'devops', 'project management', 'testing', 'deployment', 'data structure', 'database', 'software', 'framework', 'rest api', 'workflow', 'data modeling', 'relational database', 'support', 'computer science', 'business process', 'jquery', 'oracle', 'continuous integration', 'interaction', 'java', 'web service', 'collaboration'}"
322,"[328.0, 337.0, 105.0, 104.0, 456.0, 303.0, 343.0, 425.0, 448.0, 311.0]","{'component', 'business', 'asp net', 'design', 'server', 'javascript', 'synchronization', 'debugging', 'project management', 'testing', 'code review', 'deployment', 'database', 'software', 'framework', 'web service', 'source code', 'linux', 'angular', 'support', 'swift', 'computer science', 'python', 'business process', 'jquery', 'mobile', 'oracle', 'objective c', 'engineering', 'software engineering', 'java', 'release', 'documentation', 'box', 'security', 'collaboration'}"
323,"[207.0, 296.0, 317.0, 326.0, 299.0, 305.0, 324.0, 484.0, 285.0, 78.0]","{'component', 'metadata', 'specification', 'business', 'ajax', 'design', 'data science', 'javascript', 'ember', 'data model', 'bootstrap', 'testing', 'deployment', 'software', 'framework', 'data quality', 'front end', 'workflow', 'angular', 'fingerprint', 'relational database', 'support', 'marketing', 'functional programming', 'user interface', 'computer science', 'jquery ui', 'python', 'mobile', 'jquery', 'oracle', 'eclipse', 'docker', 'engineering', 'material', 'ecommerce', 'software engineering', 'react', 'java', 'documentation', 'web service', 'web app', 'object model', 'security', 'collaboration', 'angularjs'}"
324,"[303.0, 326.0, 314.0, 285.0, 296.0, 283.0, 329.0, 291.0, 330.0, 304.0]","{'component', 'metadata', 'specification', 'business', 'medium', 'design', 'javascript', 'business intelligence', 'testing', 'deployment', 'analytics', 'software', 'workflow', 'relational database', 'support', 'marketing', 'computer science', 'business process', 'jquery', 'eclipse', 'engineering', 'java', 'release', 'interaction', 'web service', 'security'}"
325,"[168.0, 290.0, 312.0, 305.0, 478.0, 288.0, 459.0, 78.0, 334.0, 475.0]","{'component', 'collaboration', 'algorithm', 'business', 'junit', 'machine learning', 'medium', 'design', 'apache tomcat', 'data science', 'javascript', 'maven', 'devops', 'debugging', 'business administration', 'visualization', 'hadoop', 'testing', 'deployment', 'data structure', 'database', 'software', 'framework', 'application server', 'hibernate', 'rest api', 'enterprise system', 'workflow', 'data modeling', 'angular', 'linux', 'inference', 'process engineering', 'spring', 'relational database', 'support', 'marketing', 'scala', 'functional programming', 'computer science', 'python', 'business process', 'jquery', 'oracle', 'docker', 'engineering', 'mysql', 'ecommerce', 'big data', 'continuous integration', 'software engineering', 'react', 'interaction', 'java', 'release', 'jenkins', 'documentation', 'web service', 'security', 'programming language'}"
326,"[303.0, 336.0, 324.0, 334.0, 285.0, 314.0, 291.0, 329.0, 317.0, 330.0]","{'component', 'metadata', 'specification', 'business', 'ajax', 'design', 'javascript', 'bootstrap', 'testing', 'deployment', 'analytics', 'data structure', 'database', 'software', 'framework', 'rest api', 'front end', 'workflow', 'data modeling', 'angular', 'relational database', 'support', 'marketing', 'user interface', 'computer science', 'business process', 'jquery', 'mobile', 'eclipse', 'engineering', 'java', 'release', 'interaction', 'web service', 'security'}"
327,"[300.0, 301.0, 312.0, 324.0, 296.0, 291.0, 305.0, 297.0, 313.0, 315.0]","{'component', 'specification', 'business', 'design', 'project management', 'diagram', 'testing', 'deployment', 'software', 'framework', 'workflow', 'data modeling', 'support', 'marketing', 'computer science', 'business process', 'jquery', 'engineering', 'data management', 'continuous integration', 'skype', 'java', 'documentation', 'web service', 'security', 'collaboration'}"
328,"[337.0, 289.0, 310.0, 333.0, 303.0, 283.0, 93.0, 326.0, 330.0, 465.0]","{'component', 'oracle', 'workflow', 'angular', 'business', 'deployment', 'support', 'design', 'java', 'javascript', 'software', 'documentation', 'web service', 'collaboration', 'jquery'}"
329,"[330.0, 303.0, 296.0, 326.0, 285.0, 324.0, 333.0, 291.0, 298.0, 283.0]","{'component', 'workflow', 'engineering', 'metadata', 'advertising', 'business', 'deployment', 'support', 'marketing', 'design', 'java', 'javascript', 'web service', 'security', 'jquery'}"
330,"[329.0, 303.0, 296.0, 326.0, 285.0, 324.0, 291.0, 283.0, 333.0, 298.0]","{'component', 'workflow', 'engineering', 'metadata', 'advertising', 'business', 'deployment', 'support', 'marketing', 'design', 'java', 'javascript', 'web service', 'security', 'jquery'}"
331,"[288.0, 312.0, 297.0, 290.0, 419.0, 153.0, 63.0, 421.0, 293.0, 147.0]","{'component', 'data transmission', 'data analysis', 'specification', 'business', 'junit', 'design', 'server', 'javascript', 'crystal', 'project management', 'testing', 'deployment', 'code review', 'analytics', 'database', 'software', 'framework', 'enterprise system', 'workflow', 'data modeling', 'relational database', 'support', 'marketing', 'computer science', 'business process', 'data integrity', 'jquery', 'oracle', 'material', 'continuous integration', 'shell', 'interaction', 'release', 'java', 'documentation', 'web service', 'tableau', 'security', 'programming language'}"
332,"[335.0, 421.0, 300.0, 465.0, 273.0, 382.0, 304.0, 301.0, 296.0, 484.0]","{'component', 'specification', 'business', 'medium', 'design', 'network security', 'javascript', 'ember', 'business intelligence', 'project management', 'diagram', 'testing', 'code review', 'deployment', 'database', 'software', 'framework', 'workflow', 'data modeling', 'relational database', 'support', 'marketing', 'jquery ui', 'business process', 'jquery', 'mobile', 'engineering', 'skype', 'java', 'documentation', 'security', 'angularjs'}"
333,"[310.0, 284.0, 287.0, 298.0, 307.0, 330.0, 329.0, 453.0, 289.0, 283.0]","{'component', 'advertising', 'business', 'support', 'design', 'java', 'javascript', 'box'}"
334,"[336.0, 326.0, 290.0, 299.0, 314.0, 291.0, 304.0, 294.0, 305.0, 321.0]","{'component', 'metadata', 'specification', 'business', 'medium', 'design', 'javascript', 'data validation', 'business intelligence', 'data model', 'customer relationship management', 'testing', 'schedule', 'deployment', 'analytics', 'data structure', 'database', 'software', 'framework', 'hibernate', 'rest api', 'workflow', 'data modeling', 'spring', 'system integration', 'relational database', 'support', 'marketing', 'computer science', 'business process', 'jquery', 'oracle', 'eclipse', 'material', 'engineering', 'mysql', 'software engineering', 'java', 'interaction', 'release', 'documentation', 'web service', 'object model', 'security', 'collaboration'}"
335,"[332.0, 421.0, 300.0, 465.0, 382.0, 301.0, 273.0, 304.0, 290.0, 484.0]","{'component', 'specification', 'business', 'medium', 'design', 'network security', 'javascript', 'ember', 'business intelligence', 'project management', 'diagram', 'testing', 'code review', 'deployment', 'database', 'software', 'framework', 'workflow', 'data modeling', 'relational database', 'support', 'marketing', 'jquery ui', 'business process', 'mobile', 'jquery', 'skype', 'java', 'interaction', 'documentation', 'security', 'angularjs'}"
336,"[334.0, 326.0, 290.0, 299.0, 314.0, 304.0, 291.0, 294.0, 305.0, 282.0]","{'component', 'metadata', 'specification', 'business', 'medium', 'design', 'javascript', 'data validation', 'business intelligence', 'data model', 'customer relationship management', 'testing', 'deployment', 'analytics', 'data structure', 'database', 'software', 'rest api', 'workflow', 'data modeling', 'system integration', 'relational database', 'support', 'marketing', 'computer science', 'business process', 'jquery', 'oracle', 'eclipse', 'material', 'engineering', 'java', 'interaction', 'release', 'documentation', 'web service', 'object model', 'security', 'collaboration'}"
337,"[328.0, 289.0, 310.0, 333.0, 303.0, 283.0, 93.0, 326.0, 465.0, 291.0]","{'component', 'oracle', 'workflow', 'angular', 'business', 'deployment', 'design', 'java', 'javascript', 'software', 'documentation', 'web service', 'collaboration', 'jquery'}"
338,"[69.0, 382.0, 466.0, 360.0, 367.0, 384.0, 230.0, 341.0, 348.0, 390.0]","{'component', 'algorithm', 'specification', 'business', 'medium', 'design', 'debugging', 'phonegap', 'testing', 'code review', 'deployment', 'data structure', 'database', 'operating system', 'software', 'framework', 'git', 'rest api', 'source code', 'support', 'swift', 'user interface', 'computer science', 'library', 'publishing', 'mobile', 'objective c', 'mongodb', 'scalability', 'engineering', 'continuous integration', 'android', 'java', 'commerce', 'documentation', 'box', 'flip flop', 'web service'}"
339,"[340.0, 372.0, 484.0, 478.0, 363.0, 384.0, 98.0, 505.0, 352.0, 341.0]","{'component', 'specification', 'business', 'mercurial', 'design', 'server', 'ember', 'javascript', 'nosql', 'uikit', 'xcode', 'debugging', 'phonegap', 'testing', 'version control system', 'chrome', 'code review', 'ruby', 'database', 'software', 'framework', 'git', 'xamarin', 'certificate', 'relational database', 'support', 'swift', 'jquery ui', 'user interface', 'computer science', 'scripting language', 'library', 'python', 'publishing', 'encryption', 'objective c', 'mobile', 'jquery', 'oracle', 'jquery mobile', 'engineering', 'continuous integration', 'java', 'android', 'release', 'security', 'documentation', 'devops', 'web app', 'cloud hosting', 'web service', 'collaboration', 'angularjs', 'code coverage'}"
340,"[387.0, 372.0, 344.0, 341.0, 362.0, 391.0, 383.0, 359.0, 505.0, 350.0]","{'specification', 'business', 'medium', 'design', 'server', 'javascript', 'xcode', 'debugging', 'memory management', 'phonegap', 'testing', 'database', 'framework', 'software', 'git', 'source code', 'sqlite', 'support', 'swift', 'computer science', 'library', 'code quality', 'objective c', 'mobile', 'oracle', 'mongodb', 'scalability', 'engineering', 'mysql', 'continuous integration', 'interaction', 'android', 'release', 'java', 'jenkins', 'web service', 'web app', 'postgresql', 'security'}"
341,"[390.0, 384.0, 387.0, 356.0, 380.0, 353.0, 377.0, 359.0, 340.0, 344.0]","{'specification', 'business', 'design', 'server', 'syntax', 'parsing', 'uikit', 'debugging', 'xcode', 'memory management', 'testing', 'software', 'framework', 'git', 'source code', 'sqlite', 'certificate', 'swift', 'user interface', 'computer science', 'library', 'code quality', 'publishing', 'mobile', 'objective c', 'oracle', 'jquery mobile', 'engineering', 'ecommerce', 'android', 'interaction', 'web service', 'code coverage'}"
342,"[370.0, 362.0, 359.0, 346.0, 357.0, 340.0, 423.0, 496.0, 26.0, 377.0]","{'asp net', 'ajax', 'medium', 'design', 'server', 'syntax', 'xcode', 'parsing', 'uikit', 'memory management', 'advertising', 'testing', 'analytics', 'database', 'software', 'framework', 'git', 'source code', 'sqlite', 'certificate', 'support', 'back office', 'swift', 'user interface', 'computer science', 'library', 'publishing', 'objective c', 'mobile', 'oracle', 'mongodb', 'jquery mobile', 'jquery', 'mysql', 'ecommerce', 'shell', 'android', 'java', 'web service', 'postgresql', 'code coverage'}"
343,"[105.0, 104.0, 358.0, 149.0, 355.0, 473.0, 193.0, 199.0, 200.0, 364.0]","{'monitoring', 'concurrency', 'algorithm', 'data analysis', 'business', 'programming language', 'medium', 'design', 'data visualization', 'durability', 'javascript', 'finance', 'synchronization', 'debugging', 'business intelligence', 'memory management', 'advertising', 'visualization', 'testing', 'analytics', 'search engine', 'data structure', 'database', 'software', 'framework', 'web service', 'visual studio', 'database design', 'linux', 'data modeling', 'support', 'help desk', 'marketing', 'swift', 'user interface', 'computer science', 'library', 'python', 'business process', 'graphic design', 'mobile', 'objective c', 'oracle', 'eclipse', 'engineering', 'continuous integration', 'complex system', 'software engineering', 'java', 'release', 'commerce', 'interaction', 'documentation', 'box', 'security', 'collaboration'}"
344,"[340.0, 341.0, 353.0, 356.0, 377.0, 380.0, 383.0, 387.0, 391.0, 350.0]","{'business', 'medium', 'design', 'syntax', 'server', 'javascript', 'parsing', 'uikit', 'xcode', 'phonegap', 'memory management', 'testing', 'database', 'software', 'framework', 'source code', 'sqlite', 'certificate', 'support', 'swift', 'user interface', 'computer science', 'library', 'code quality', 'publishing', 'objective c', 'mobile', 'oracle', 'jquery mobile', 'engineering', 'scalability', 'mysql', 'ecommerce', 'continuous integration', 'interaction', 'release', 'android', 'jenkins', 'web service', 'security', 'code coverage'}"
345,"[379.0, 365.0, 341.0, 384.0, 340.0, 62.0, 359.0, 372.0, 357.0, 339.0]","{'business', 'design', 'server', 'javascript', 'xcode', 'debugging', 'phonegap', 'memory management', 'testing', 'schedule', 'deployment', 'ruby', 'software', 'framework', 'git', 'source code', 'sqlite', 'certificate', 'support', 'swift', 'user interface', 'computer science', 'library', 'publishing', 'objective c', 'mobile', 'jquery mobile', 'engineering', 'android', 'java', 'documentation', 'web service', 'web app', 'android sdk', 'code coverage'}"
